Date,cad_oas,us_hy_oas,us_ig_oas,tsx,vix,us_3m_10y,us_growth_surprises,us_inflation_surprises,us_lei_yoy,us_hard_data_surprises,us_equity_revisions,us_economic_regime,cad_ig_er_index,us_hy_er_index,us_ig_er_index
2019-04-01,125.8917,380.2922,118.2873,16228.06,13.4,50.68,0.0011,-0.51771,3.4,-0.5474,-0.17,1.0,119.68393508288511,182.7078610175697,112.69358934067353
2019-04-02,126.3081,377.134,118.2575,16263.87,13.36,45.665,0.01985,-0.51512,3.4,-0.475,-0.17,1.0,119.64321596776159,182.6240404293006,112.70617654945835
2019-04-03,125.692,370.6463,117.0938,16279.86,13.74,50.58,0.0013,-0.51254,3.4,-0.5176,-0.17,1.0,119.6735028837183,183.01355436909546,112.82652008618219
2019-04-04,125.7488,370.4472,116.4328,16311.61,13.58,49.19,0.00559,-0.50998,3.4,-0.4904,-0.17,1.0,119.6789384537072,183.04400219520255,112.90102290251185
2019-04-05,125.1951,365.8683,115.489,16396.15,12.82,47.602,-0.0129,-0.53548,3.4,-0.4277,-0.12,1.0,119.70996909779402,183.28162294381215,113.00923519343021
2019-04-08,125.0627,363.5834,114.9153,16407.29,13.18,50.801,-0.01505,-0.53281,3.4,-0.4229,-0.12,1.0,119.72016476317259,183.4880437494186,113.05773606322539
2019-04-09,124.7439,364.5145,114.2204,16336.45,14.28,49.395,-0.03854,-0.53014,3.4,-0.4229,-0.12,1.0,119.7187443836583,183.46251652332506,113.14992059778184
2019-04-10,124.394,363.7277,113.6474,16396.29,13.3,47.493,-0.00883,-0.56825,3.4,-0.4229,-0.12,1.0,119.75081295212922,183.47325957519098,113.22011149497534
2019-04-11,123.6459,355.8098,111.843,16399.47,13.02,49.904,-0.00518,-0.51969,3.4,-0.4072,-0.12,1.0,119.80725156149643,183.96227152386484,113.40673626555805
2019-04-12,121.3797,345.3551,109.2089,16480.53,12.01,54.728,-0.00061,-0.47861,3.4,-0.4072,-0.09,1.0,119.96333091173811,184.59554878710262,113.67079692202005
2019-04-15,120.1359,345.8162,108.9034,16515.46,12.32,55.925,0.00237,-0.47622,3.4,-0.4072,-0.09,1.0,120.07700599071335,184.64405602417247,113.72545767629539
2019-04-16,119.3146,342.2948,108.6373,16502.2,12.18,56.923,-0.02626,-0.47384,3.4,-0.4236,-0.09,1.0,120.13075211596396,184.91603147612977,113.74377401607273
2019-04-17,119.1844,344.9969,108.8814,16544.24,12.6,55.894,-0.00467,-0.47147,3.4,-0.3965,-0.09,1.0,120.13970391958064,184.77825467574957,113.74076312591845
2019-04-18,118.9776,349.7322,109.8592,16612.81,12.09,54.428,0.02905,-0.46911,3.4,-0.2193,-0.09,1.0,120.15901731526317,184.53229179763107,113.6775048389273
2019-04-19,118.9776,349.7322,109.8592,16612.81,12.09,54.428,-0.00608,-0.46677,3.4,-0.2631,-0.03,1.0,120.15901731526317,184.53229179763107,113.6775048389273
2019-04-22,118.7715,349.0484,110.2581,16577.28,12.42,55.993,-0.01886,-0.46443,3.4,-0.2765,-0.03,1.0,120.16849984892207,184.60787868514294,113.6284767619373
2019-04-23,118.1178,349.9468,110.0975,16669.4,12.28,53.935,-0.00645,-0.47349,3.4,-0.2493,-0.03,1.0,120.23087180833993,184.65909664100306,113.6443850472301
2019-04-24,118.0405,350.7222,110.0684,16586.52,13.14,51.177,-0.00641,-0.47112,3.4,-0.2493,-0.03,1.0,120.2495544472539,184.52309944902225,113.67361928901943
2019-04-25,117.787,351.4945,109.9883,16576.1,13.25,51.977,-0.01812,-0.46877,3.4,-0.2153,-0.03,1.0,120.28695502863229,184.55310495466648,113.6967681787386
2019-04-26,117.2684,354.476,109.8475,16613.46,12.73,50.657,0.00188,-0.48085,3.4,-0.2153,0.01,1.0,120.32455330989339,184.40297760315036,113.71911913324399
2019-04-29,116.6302,350.7905,109.436,16600.37,13.11,54.067,0.00356,-0.63629,3.4,-0.2721,0.01,1.0,120.37257555282619,184.66685704165408,113.73368145089593
2019-04-30,116.0005,353.8221,110.1635,16580.73,13.12,50.353,0.00217,-0.62925,3.0,-0.2407,0.01,0.98,120.40921828465429,184.50277336082348,113.67722205419493
2019-05-01,116.8947,353.8373,110.4575,16502.75,14.8,48.643,-0.0352,-0.65619,3.0,-0.2742,0.01,0.98,120.45437152571807,184.68705232691443,113.70742412125043
2019-05-02,116.7188,355.2616,111.3218,16410.88,14.42,50.206,-0.01173,-0.70798,3.0,-0.2668,0.01,0.98,120.45601431760043,184.70785171521945,113.60106856419495
2019-05-03,116.6367,354.3087,111.0709,16494.43,12.87,49.159,-0.02814,-0.71846,3.0,-0.1829,-0.06,0.98,120.45938462988622,184.7809739999963,113.63769795555507
2019-05-06,116.9647,359.3493,112.1848,16493.46,15.44,47.012,-0.028,-0.71487,3.0,-0.1829,-0.06,0.98,120.4455809416486,184.43250636650572,113.52043436107132
2019-05-07,117.3458,367.8719,113.1108,16357.75,19.32,44.676,-0.03301,-0.71129,3.0,-0.236,-0.06,0.98,120.43425556265464,183.9380901911643,113.44575946255956
2019-05-08,116.7056,367.1762,113.2405,16397.4,19.4,46.346,-0.03284,-0.70774,3.0,-0.236,-0.06,0.98,120.45264047495957,184.05693842947764,113.41973888292254
2019-05-09,117.4787,378.4806,115.9151,16321.75,19.1,43.629,-0.0244,-0.7209,3.0,-0.209,-0.06,0.98,120.40973960041639,183.43738859041204,113.18368487561325
2019-05-10,116.907,382.412,116.1032,16297.55,16.04,46.228,-0.02445,-0.80113,3.0,-0.209,-0.14,0.98,120.45072113859845,183.28342148421586,113.16553842588831
2019-05-13,118.0156,399.5878,118.163,16193.41,20.55,42.725,-0.02433,-0.79713,3.0,-0.209,-0.14,0.98,120.41098110860824,182.31832126140546,112.9756736875968
2019-05-14,118.0035,396.3943,117.4847,16284.53,18.06,45.151,-0.01853,-0.84504,3.0,-0.209,-0.14,0.98,120.42461533980358,182.58869265627547,113.04467425835874
2019-05-15,117.645,400.8718,117.9072,16318.14,16.44,41.717,-0.08373,-0.84082,3.0,-0.209,-0.14,0.98,120.43436500366113,182.25647728788746,113.02342923329118
2019-05-16,117.0687,391.9801,117.1767,16443.86,15.29,44.223,-0.065,-0.83662,3.0,-0.145,-0.14,0.98,120.48232605377308,182.77624685910155,113.11704851674168
2019-05-17,116.5121,393.1986,117.4685,16401.75,15.96,44.189,-0.04228,-0.83243,3.0,-0.145,-0.17,0.98,120.48485849512751,182.74001616624187,113.1005943911515
2019-05-20,116.413,389.5172,117.9701,16401.75,16.31,46.131,-0.04451,-0.82827,3.0,-0.145,-0.17,0.98,120.49785020170411,182.92859269729746,113.0591982137408
2019-05-21,115.9793,385.636,117.943,16426.46,14.95,46.735,-0.0713,-0.82413,3.0,-0.1745,-0.17,0.98,120.55576449948137,183.1984993975177,113.0683514513376
2019-05-22,116.6448,388.2791,118.7386,16327.35,14.75,43.818,-0.07095,-0.82001,3.0,-0.1745,-0.17,0.98,120.531239122963,182.98077274319172,113.00192005659375
2019-05-23,117.3867,400.7728,121.8805,16164.61,16.92,39.522,-0.08525,-0.81591,3.0,-0.1935,-0.17,0.98,120.4905376596147,181.9324852937089,112.7170275915142
2019-05-24,117.3921,396.1454,121.5174,16230.04,15.85,41.146,-0.08483,-0.81183,3.0,-0.2633,-0.25,0.98,120.48625063180144,182.20730054630366,112.73069771237489
2019-05-27,117.3921,396.1454,121.5174,16346.66,15.85,41.146,-0.0844,-0.80777,3.0,-0.2633,-0.25,0.98,120.48625063180144,182.20730054630366,112.73069771237489
2019-05-28,117.4149,402.4474,123.1329,16297.46,17.5,35.471,-0.09183,-0.83762,3.0,-0.2633,-0.25,0.98,120.5111278670396,181.82202909655203,112.60000841949292
2019-05-29,118.9203,417.2212,126.0148,16131.47,17.9,34.185,-0.09483,-0.83343,3.0,-0.2633,-0.25,0.98,120.37335811486183,181.07589127161768,112.31510389769996
2019-05-30,119.3953,414.8919,124.6814,16089.24,17.3,26.891,-0.09288,-0.8482,3.0,-0.3612,-0.25,0.98,120.35609232510713,181.22268314820326,112.47098624125408
2019-05-31,122.5414,436.1556,127.8173,16037.49,18.71,22.355,-0.10579,-0.84909,2.4,-0.2885,-0.32,0.99,120.12610381515077,179.98595685496852,112.18043588939751
2019-06-03,123.9441,443.9555,129.2434,16015.89,18.86,19.913,-0.10839,-0.8316,2.4,-0.2727,-0.32,0.99,120.05255004451091,179.3158654489219,112.07051044911215
2019-06-04,123.2664,427.8698,127.6347,16166.24,16.97,26.247,-0.10067,-0.82744,2.4,-0.2621,-0.32,0.99,120.07407226566848,180.21153340669284,112.20757335912086
2019-06-05,122.6989,424.1428,127.083,16212.66,16.09,30.222,-0.10867,-0.8233,2.4,-0.3602,-0.32,0.99,120.1263191668087,180.4643066430673,112.27333505823886
2019-06-06,122.4116,419.9627,127.3886,16227.8,15.93,30.276,-0.11396,-0.84028,2.4,-0.371,-0.32,0.99,120.15198602479258,180.7560849714696,112.28859337707317
2019-06-07,121.8967,408.3172,126.4514,16230.96,16.3,29.512,-0.1295,-0.85011,2.4,-0.4242,-0.25,0.99,120.23144607942774,181.1673586685123,112.41020286870354
2019-06-10,119.8926,393.642,124.2583,16216.26,15.94,35.205,-0.13106,-0.84586,2.4,-0.4242,-0.25,0.99,120.38639453926905,181.99518464960073,112.63172195998226
2019-06-11,119.5297,391.525,123.4606,16248.76,15.99,35.887,-0.10315,-0.83508,2.4,-0.4242,-0.25,0.99,120.44604812529995,182.24863083267167,112.70516488159798
2019-06-12,119.105,396.0554,124.6989,16227.24,15.91,39.561,-0.10723,-0.92515,2.4,-0.4242,-0.25,0.99,120.45393729204717,181.96354410722589,112.60768416166637
2019-06-13,119.1267,395.6134,125.1702,16239.26,15.82,41.7,-0.11005,-0.93976,2.4,-0.4385,-0.25,0.99,120.46660302917435,181.72875111161463,112.56610932568445
2019-06-14,119.4435,394.1115,125.092,16301.91,15.28,40.975,-0.09659,-0.93506,2.4,-0.308,-0.37,0.99,120.4676515446236,181.75093597841249,112.57300686181148
2019-06-17,119.1412,392.1891,124.9465,16353.46,15.35,39.672,-0.13734,-0.93039,2.4,-0.3428,-0.37,0.99,120.51898526059142,181.78201028175113,112.61166068495714
2019-06-18,118.3225,387.8617,122.8703,16503.35,15.15,32.772,-0.1354,-0.92573,2.4,-0.3186,-0.37,0.99,120.59811581542208,182.13164309404868,112.8349236154188
2019-06-19,117.357,385.1379,122.0444,16511.79,14.33,36.558,-0.13472,-0.92111,2.4,-0.3186,-0.37,0.99,120.68013655425203,182.10010753824287,112.91793518321104
2019-06-20,115.3362,354.5914,118.5031,16574.83,14.75,40.41,-0.15575,-0.9165,2.4,-0.3116,-0.37,0.99,120.8350085230673,183.0005842250932,113.34895063038356
2019-06-21,114.6144,360.8908,116.2289,16525.43,15.4,46.897,-0.14996,-0.91192,2.4,-0.302,-0.41,0.99,120.86454465018379,183.3269582096246,113.58391076496845
2019-06-24,113.8292,361.3573,114.8166,16523.47,15.26,43.193,-0.16568,-0.90736,2.4,-0.302,-0.41,0.99,120.95529713383245,183.13229417865713,113.76234793109079
2019-06-25,113.6689,377.7955,116.4269,16371.28,16.28,39.327,-0.22452,-0.89973,2.4,-0.3506,-0.41,0.99,120.97465877770063,182.69815062048102,113.58964756841493
2019-06-26,112.8192,374.6385,115.4308,16312.22,16.21,42.055,-0.23162,-0.89523,2.4,-0.3681,-0.41,0.99,121.02972643252421,183.03888711187258,113.66565199359476
2019-06-27,112.5603,380.3206,114.8703,16307.73,15.82,38.55,-0.26008,-0.8348,2.4,-0.3787,-0.41,0.99,121.08223457993797,182.7373828965599,113.76575778885199
2019-06-28,111.5178,378.7076,113.8288,16382.2,15.08,42.946,-0.28428,-0.81741,2.4,-0.342,-0.31,0.99,121.17069468637547,182.88919691754552,113.89315998323643
2019-06-30,111.5178,378.7076,113.8288,16382.2,15.08,42.946,-0.28428,-0.81741,1.8,-0.342,-0.31,0.98,121.17069468637547,182.88919691754552,113.89315998323643
2019-07-01,113.8751,365.7223,112.0533,16382.2,14.06,43.025,-0.29017,-0.84402,1.8,-0.3692,-0.31,0.98,121.17482402499658,183.45543595373573,114.13461101388748
2019-07-02,113.6491,374.7489,112.5325,16471.29,12.93,30.593,-0.28069,-0.8398,1.8,-0.3469,-0.31,0.98,121.20866247813159,183.17483267111453,114.10491642485943
2019-07-03,113.4792,369.775,112.3043,16576.2,12.57,25.863,-0.30115,-0.8356,1.8,-0.3711,-0.31,0.98,121.27064374492413,183.2886157377454,114.15323754001852
2019-07-04,113.4792,369.775,112.3043,16588.85,12.57,25.863,-0.29965,-0.83142,1.8,-0.3711,-0.31,0.98,121.27064374492413,183.2886157377454,114.15323754001852
2019-07-05,111.7919,364.6741,111.8683,16541.99,13.28,31.896,-0.28445,-0.84129,1.8,-0.3108,-0.28,0.98,121.36764142665267,183.78726579767357,114.15509536994628
2019-07-08,111.6321,366.7821,111.9391,16462.95,13.96,29.333,-0.28285,-0.83708,1.8,-0.3028,-0.28,0.98,121.39404495205657,183.69817522785792,114.16539618744537
2019-07-09,111.324,371.5239,112.2731,16545.21,14.09,28.956,-0.28652,-0.8329,1.8,-0.3028,-0.28,0.98,121.41721584902157,183.6361866826711,114.1218506268557
2019-07-10,110.7104,370.4164,112.5031,16563.29,13.03,39.68,-0.2867,-0.82873,1.8,-0.3028,-0.28,0.98,121.45269709403888,183.6610839893505,114.07313054408972
2019-07-11,109.9343,371.8255,111.8179,16527.9,12.93,51.634,-0.28658,-0.72788,1.8,-0.3084,-0.28,0.98,121.4989565130177,183.781890829558,114.12143850647055
2019-07-12,109.6809,369.76,111.4546,16488.12,12.39,50.922,-0.28515,-0.69687,1.8,-0.3084,-0.35,0.98,121.53877891795905,183.7329722516685,114.1629388100424
2019-07-15,109.049,369.6077,111.5581,16510.82,12.68,47.33,-0.28046,-0.69339,1.8,-0.3084,-0.35,0.98,121.58692943045858,183.79814137356925,114.1621649882554
2019-07-16,108.6274,369.2193,111.3597,16502.42,12.86,46.043,-0.27496,-0.70334,1.8,-0.1813,-0.35,0.98,121.61607721851979,183.93391310259034,114.15789471958372
2019-07-17,108.8874,375.513,112.0377,16484.21,13.97,43.355,-0.31232,-0.69983,1.8,-0.2169,-0.35,0.98,121.62489369185965,183.5164641299797,114.12647054021586
2019-07-18,108.967,384.2419,112.2723,16494.23,13.53,53.075,-0.31582,-0.69633,1.8,-0.2132,-0.35,0.98,121.62328855709781,182.97045135869317,114.10622731842497
2019-07-19,109.0143,382.5682,111.2803,16485.94,14.45,50.775,-0.31673,-0.69285,1.8,-0.2132,-0.29,0.98,121.63317825837227,183.0917297779156,114.22121329014186
